|                                                |      |             |
|:-----------------------------------------------|:-----|:------------|
| SW255A ADDLESTONE JUNCTION TO BYFLEET JUNCTION |      |             |
| ROUTE SECTION                                  | PASS | ECS SLIDE + |
| Addlestone Junction – Byfleet Junction         |      | P           |
| SW260 ASCOT TO ASH VALE JUNCTION               |      |             |
| ROUTE SECTION                                  | PASS | ECS SLIDE + |
| Ascot – Ash Vale Junction                      |      | P           |
| SW265 GUILDFORD TO WOKINGHAM                   |      |             |
| ROUTE SECTION                                  | PASS | ECS SLIDE + |
| Guildford – Wokingham                          |      | P           |
| SW300 GOMSHALL TO SHALFORD JUNCTION            |      |             |
| ROUTE SECTION                                  | PASS | ECS SLIDE + |
| Gomshall – Shalford Junction                   |      | P           |
