|                                                        |      |             |
|:-------------------------------------------------------|:-----|:------------|
| SW105 CLAPHAM JUNCTION TO WEYMOUTH                     |      |             |
| ROUTE SECTION                                          | PASS | ECS SLIDE + |
| Clapham Junction - Wimbledon Park via Earlsfield and   |      | P           |
| Direct, or via Earlsfield and Wimbledon Station        |      |             |
| Clapham Junction/Yard - Basingstoke                    |      | P           |
| Basingstoke - Eastleigh (include Eastleigh Depot)      |      | P           |
| Eastleigh - Southampton                                | P    | P           |
| Southampton – Bournemouth                              |      | P           |
| Bournemouth/Bournemouth Depot - Poole                  |      | P           |
| Poole – Weymouth                                       |      | P           |
| SW105A SOUTHAMPTON TO SOUTHAMPTON WESTERN DOCKS        |      |             |
| ROUTE SECTION                                          | PASS | ECS SLIDE + |
| Southampton - Southampton Western Docks                |      |             |
| SW105B WORGRET JUNCTION TO SWANAGE RAILWAY NR BOUNDARY |      |             |
| ROUTE SECTION                                          | PASS | ECS SLIDE + |
| Worgret Junction – Swanage Railway NR Boundary         |      | P           |
| SW105C WEYMOUTH JUNCTION TO WEYMOUTH SIGNAL DR194      |      |             |
| ROUTE SECTION                                          | PASS | ECS SLIDE + |
| Weymouth Junction - Weymouth Signal DR194              |      |             |
| SW110 WOKING JUNCTION TO PORTSMOUTH HARBOUR            |      |             |
| ROUTE SECTION                                          | PASS | ECS SLIDE + |
| Woking – Guildford                                     |      | P           |
| Guildford –Havant                                      |      | P           |
| Havant - Fratton                                       | P    | P           |
| Fratton - Portsmouth and Southsea (including Down      | P    | P           |
| Carriage Sidings)                                      |      |             |
| Fratton - Portsmouth Harbour (except Portsmouth and    | P    | P           |
| Southsea and Down Carriage Sidings (see above))        |      |             |
| SW115 WORTING JUNCTION TO PINHOE                       |      |             |
| ROUTE SECTION                                          | PASS | ECS SLIDE + |
| Basingstoke – Salisbury                                |      | P           |
| Salisbury - Yeovil Junction                            |      | P           |
| Yeovil Junction – Pinhoe                               |      | P           |
