|                                                                                                         |                                       |           |
|:--------------------------------------------------------------------------------------------------------|:--------------------------------------|:----------|
| Engineering recovery allowances                                                                         |                                       |           |
| SUNDAYS - DOWN SERVICES                                                                                 |                                       |           |
|                                                                                                         |                                       | Allowance |
| Waterloo - Bournemouth/Poole                                                                            | Approaching Bournemouth               | [2]*      |
| Waterloo – Weymouth                                                                                     | Approaching Weymouth                  | [2]*      |
| Waterloo - Portsmouth via Woking                                                                        | Approaching Guildford                 | [1]*      |
| Waterloo - West of England                                                                              | Approaching Salisbury Tunnel Junction | [2]*      |
| * The foregoing does not apply to trains                                                                |                                       |           |
| which are timed through the Waterloo - Wimbledon “two-line railway” section as shown in section 3.3 of |                                       |           |
| the Rules of the Route                                                                                  |                                       |           |
| which are amended under Short Term Plan arrangements                                                   |                                       |           |
| Engineering recovery allowances                                                                         |                                       |           |
| SUNDAYS – UP SERVICES                                                                                   |                                       |           |
|                                                                                                         |                                       | Allowance |
| Weymouth/ Poole/ Bournemouth/ West of                                                                   | Approaching Woking                    | [2]*      |
| England - Waterloo                                                                                      |                                       |           |
| Weymouth/ Poole/ Bournemouth/ West of                                                                   | Approaching Wimbledon                 | [1]*      |
| England - Waterloo                                                                                      |                                       |           |
| * The foregoing does not apply to trains which are amended under Short Term Plan arrangements           |                                       |           |
