|                                           |                               |                                  |
|:------------------------------------------|:------------------------------|:---------------------------------|
| RULE BOOK MODULE                          | SECTION                       | NOTES                            |
|                                           | 7 Instructing the driver or   | When planning trains entering    |
|                                           | machine controller            | possessions                      |
| TW1 Preparation and movement of trains    | 7.1 Authority and             | Operational principles           |
| General                                   | arrangements for              |                                  |
|                                           | movements (Hauling dead       |                                  |
|                                           | traction units)               |                                  |
| TW2 Preparation and movement of           | 6.5 Carrying out a running    | Timetable Planning Rules Section |
| multiple–unit passenger trains            | brake test                    | 5.1.2                            |
| TW3 Preparation and movement of           | 2.1 Locomotives running       | Timetable Planning Rules Section |
| locomotive hauled trains (including HSTs, | light or hauling trains       | 5.1.2                            |
| push–pull, postal, parcels)               | (Maximum speed of);           |                                  |
|                                           | 2.2 Maximum permitted         | Timetable Planning Rules Section |
|                                           | speed of locomotive–          | 5.1.2                            |
|                                           | hauled trains                 |                                  |
|                                           | 2.3 Electric–traction speed   | Timetable Planning Rules Section |
|                                           | restrictions                  | 5.1.2                            |
|                                           | 3.16 Carrying out a running   | Timetable Planning Rules Section |
|                                           | brake test                    | 5.1.2                            |
|                                           | Section 14.1 Working trains   | Operational principles           |
|                                           | with locomotives at both      |                                  |
|                                           | ends, when this type of       |                                  |
|                                           | working is permitted          |                                  |
| Rule Book Handbook 5 Hand Signalling      | Section 5.2 Entrance signal   | When planning Temporary Block    |
| Duties                                    |                               | Working (TBW)                    |
| 5.3 Exit signal                           | When planning Temporary Block |                                  |
|                                           | Working (TBW)                 |                                  |
| 5.4 Where TBW is divided                  | When planning Temporary Block |                                  |
| into two sections                         | Working (TBW)                 |                                  |
