|                                             |                              |                                      |
|:--------------------------------------------|:-----------------------------|:-------------------------------------|
| RULE BOOK MODULE                            | SECTION                      | NOTES                                |
| G1 General safety responsibilities and      | 5.5 Using the phonetic       | Operational principles               |
| personal track safety for non–track workers | alphabet;                    |                                      |
| OTM Working of on–track machines (OTM       | 2.2 Before starting a        | Timetable Planning Rules Section 4.6 |
|                                             | journey                      |                                      |
|                                             | 5.6 Carrying out a running   | Timetable Planning Rules Section     |
|                                             | brake test                   | 5.1.2                                |
| P1 Single line working                      | 6.5 Warning anyone           | When planning Single Line Working    |
|                                             | working on or near the line  |                                      |
|                                             | used for single line working |                                      |
|                                             | 9.3 Right–direction          |                                      |
|                                             | movements                    |                                      |
|                                             | 9.4 Wrong–direction          |                                      |
|                                             | movements                    |                                      |
| S1 Signals and indicators controlling train |                              | Operational principles               |
| movements                                   |                              |                                      |
| S2 Observing and obeying fixed signals      | 3.1 Passenger train at a     | Operational principles               |
|                                             | position–light, shunt–ahead  |                                      |
|                                             | or shunting signal           |                                      |
| SP Speeds                                   | 2.4 Differential permissible | Timetable Planning Rules Section     |
|                                             | speed indicators             | 5.1.2                                |
|                                             | 2.5 Permissible speed        | Timetable Planning Rules Section     |
|                                             | indicators with letters      | 5.1.2                                |
|                                             | 2.6 Enhanced permissible     | Timetable Planning Rules Section     |
|                                             | speed (EPS) indicators       | 5.1.2                                |
| T11 Movement of engineering trains and      | 3 Movements entering the     | When planning trains entering        |
| on–track plant under T3 arrangements        | possession                   | possessions                          |
