|                                                                                                                  |                                                      |                                                                           |                     |
|:-----------------------------------------------------------------------------------------------------------------|:-----------------------------------------------------|:--------------------------------------------------------------------------|:--------------------|
| Haywards Heath                                                                                                   |                                                      |                                                                           |                     |
| Adjustment to Sectional Running Times                                                                            |                                                      |                                                                           |                     |
| Movement                                                                                                         | Reason                                               | Value                                                                     |                     |
| Up trains arriving in platforms 1 or 4                                                                           | Approach control on signals T348 or T350             | {1⁄2}                                                                     |                     |
| Attachment in platform 1                                                                                         | Calling-on allowance to be added to second train due | {1}                                                                       |                     |
|                                                                                                                  | to restrictive aspect at signals T337, T348 or T350  |                                                                           |                     |
| Attachment in platforms 3 or 4                                                                                   | Calling-on allowance to be added to second train due | {1}                                                                       |                     |
|                                                                                                                  | to restrictive aspect at signals T348 or T350        |                                                                           |                     |
| Berthing Facilities                                                                                              |                                                      |                                                                           |                     |
| Location                                                                                                         | Cars                                                 | Notes                                                                     |                     |
| Down Siding North                                                                                                | 12                                                   | Trains berthed at this location must have been cleaned, watered and CET’d |                     |
| Platforms 1 and 4                                                                                                | 12                                                   | Classes 171, 375, 377, 387 and 700 only. Trains berthed at this location  |                     |
|                                                                                                                  |                                                      | must have been cleaned, watered and CET’d                                 |                     |
| Margins between opposing direction departures                                                                    |                                                      |                                                                           |                     |
| First Movement                                                                                                   | Second Movement                                      | Margin                                                                    |                     |
| Train departs Platform 1 to the Down Siding North                                                                | Down train arriving/passing into Platform 1          | 3                                                                         |                     |
| Connectional Allowances                                                                                          |                                                      |                                                                           |                     |
| All Services                                                                                                     | 3                                                    |                                                                           |                     |
| Dwell Times                                                                                                      |                                                      |                                                                           |                     |
| All Services                                                                                                     | 1                                                    |                                                                           |                     |
| Permissive Working                                                                                               |                                                      |                                                                           |                     |
| Attaching/Detaching and Platform Sharing is authorised as shown below -                                          |                                                      |                                                                           |                     |
| Platform 1                                                                                                       | Down Loop                                            | (Both directions)                                                         | Attaching/Detaching |
| Platform 2                                                                                                       | Down Main                                            | (Down Direction)                                                          | Detaching Only      |
| Platform 3                                                                                                       | Up Main                                              | (Up Direction)                                                            | Attaching/Detaching |
| Platform 4                                                                                                       | Up Loop                                              | (Up Direction)                                                            | Attaching/Detaching |
| Platform 4                                                                                                       | Up Loop                                              | (Down Direction)                                                          | Detaching Only      |
| A 4 minute headway between two services booked to attach is to be allowed                                        |                                                      |                                                                           |                     |
| Planning Notes                                                                                                   |                                                      |                                                                           |                     |
| The non-stop headway applies for consecutive departures from Haywards Heath providing the second train uses a    |                                                      |                                                                           |                     |
| different platform and the correct headway is applied at the next timing point irrespective of calling pattern.  |                                                      |                                                                           |                     |
| National TPR section 1.5.5 Application of Planning Headways refers.                                              |                                                      |                                                                           |                     |
| The non-stop headway applies for consecutive arrivals at Haywards Heath providing the second train uses a        |                                                      |                                                                           |                     |
| different platform and the correct headway has been applied at the previous timing point irrespective of calling |                                                      |                                                                           |                     |
| pattern. National TPR section 1.5.5 Application of Planning Headways refers.                                     |                                                      |                                                                           |                     |
| Wivelsfield                                                                                                      |                                                      |                                                                           |                     |
| Connectional Allowances                                                                                          |                                                      |                                                                           |                     |
| All Services                                                                                                     | 4                                                    |                                                                           |                     |
| Dwell Times                                                                                                      |                                                      |                                                                           |                     |
| All Services (Peak Only)                                                                                         | 1                                                    |                                                                           |                     |
| Keymer Junction                                                                                                  |                                                      |                                                                           |                     |
| Adjustment to Sectional Running Times                                                                            |                                                      |                                                                           |                     |
| Movement                                                                                                         | Reason                                               | Value                                                                     |                     |
