|                                                                                                                        |                                          |        |
|:-----------------------------------------------------------------------------------------------------------------------|:-----------------------------------------|:-------|
| SO510 LONDON BRIDGE TO EPSOM DOWNS                                                                                     |                                          |        |
| London Bridge                                                                                                          |                                          |        |
| Junction Margins                                                                                                       |                                          |        |
|                                                                                                                        | Margin                                   |        |
| Resetting of route for a departing service following the arrival of a conflicting inwards service                      | 1*                                       |        |
| *Although the standard reset rule generally applies at London Bridge station as above, it must also be applied         |                                          |        |
| following an arrival if the point of conflict for a subsequent departure would be at Brunswick Court Junction. This is |                                          |        |
| due to the constraints imposed by the overlaps on the signals protecting Brunswick Court Junction                      |                                          |        |
| Overnight Berthing                                                                                                     |                                          |        |
| In Order of Preference                                                                                                 |                                          |        |
| Platform 10                                                                                                            |                                          |        |
| Platform 11                                                                                                            |                                          |        |
| Platform 12                                                                                                            |                                          |        |
| Note: Maximum to be berthed = 72                                                                                       |                                          |        |
| Connectional Allowance                                                                                                 | 4                                        |        |
| Minimum Turnround – Passenger Stock                                                                                    |                                          |        |
|                                                                                                                        | Margin                                   |        |
| Main Line Services (Loaded to Loaded)                                                                                  | 10                                       |        |
| Suburban Services (Loaded to Loaded)                                                                                   | 6                                        |        |
| Permissive Working                                                                                                     |                                          |        |
| Attaching/Detaching and Platform Sharing is authorised as shown below -                                                |                                          |        |
| Platform 10                                                                                                            | Attaching/Detaching and Platform Sharing |        |
| Platform 11                                                                                                            | Attaching/Detaching and Platform Sharing |        |
| Platform 12                                                                                                            | Attaching/Detaching and Platform Sharing |        |
| Platform 13                                                                                                            | Attaching/Detaching and Platform Sharing |        |
| Platform 14                                                                                                            | Attaching/Detaching and Platform Sharing |        |
| Platform 15                                                                                                            | Attaching/Detaching and Platform Sharing |        |
| Planning Note                                                                                                          |                                          |        |
| Pathing or performance allowances must not be placed between London Bridge and Brunswick Court Junction in             |                                          |        |
| either direction as there are no intermediate signals                                                                  |                                          |        |
| Platform Re-occupation                                                                                                 |                                          |        |
| First Movement                                                                                                         | Second Movement                          | Margin |
| All Platforms (except as below)                                                                                        |                                          | 3      |
| Train departs Platform 10                                                                                              | Train arrives Platform 10                | 4      |
| Platform Restrictions                                                                                                  |                                          |        |
| Platform 10                                                                                                            | Only 10 / 11 cars permitted if Class 171 |        |
| Platform 11                                                                                                            | Only 10 / 11 cars permitted if Class 171 |        |
| Platform 12                                                                                                            | Only 10 / 11 cars permitted if Class 171 |        |
| Platform 13                                                                                                            | Only 10 / 11 cars permitted if Class 171 |        |
| Platform 14                                                                                                            | Only 10 / 11 cars permitted if Class 171 |        |
| Platform 15                                                                                                            | Only 8 / 9 cars permitted if Class 171   |        |
| Station Working Requirements                                                                                           |                                          |        |
| ECS Movements                                                                                                          |                                          |        |
| ECS movements to Selhurst T&R.S.M.D after the morning peak are to be routed via Streatham Common unless                |                                          |        |
| prior agreement is reached with Network Rail                                                                           |                                          |        |
