|                                             |                              |                                   |
|:--------------------------------------------|:-----------------------------|:----------------------------------|
| RULE BOOK MODULE                            | SECTION                      | NOTES                             |
| G1 General safety responsibilities and      | 5.5 Using the phonetic       | Operational principles            |
| personal track safety for non–track workers | alphabet                     |                                   |
| OTM Working of on–track machines (OTM)      | 2.2 Before starting a        | TPR Section 4.6                   |
|                                             | journey                      |                                   |
|                                             | 5.6 Carrying out a running   | TPR Section 5.1.2                 |
|                                             | brake test                   |                                   |
| P1 Single line working                      | 6.5 Warning anyone           | When planning Single Line Working |
|                                             | working on or near the line  |                                   |
|                                             | used for single line working |                                   |
|                                             | 9.3 Right–direction          |                                   |
|                                             | movements                    |                                   |
|                                             | 9.4 Wrong–direction          |                                   |
|                                             | movements                    |                                   |
| S1 Signals and indicators controlling train |                              | Operational principles            |
| movements                                   |                              |                                   |
| S2 Observing and obeying fixed signals      | 3.1 Passenger train at a     | Operational principles            |
|                                             | position–light, shunt–ahead  |                                   |
|                                             | or shunting signal           |                                   |
| SP Speeds                                   | 2.4 Differential permissible | TPR Section 5.1.2                 |
|                                             | speed indicators             |                                   |
|                                             | 2.5 Permissible speed        | TPR Section 5.1.2                 |
|                                             | indicators with letters      |                                   |
|                                             | 2.6 Enhanced permissible     | TPR Section 5.1.2                 |
|                                             | speed (EPS) indicators       |                                   |
| T11 Movement of engineering trains and      | 3 Movements entering the     | When planning trains entering     |
| on–track plant under T3 arrangements        | possession                   | possessions                       |
|                                             | 7 Instructing the driver or  | When planning trains entering     |
|                                             | machine controller           | possessions                       |
| TW1 Preparation and movement of trains      | 7.1 Authority and            | Operational principles            |
| General                                     | arrangements for             |                                   |
|                                             | movements (Hauling dead      |                                   |
|                                             | traction units)              |                                   |
| TW2 Preparation and movement of             | 6.5 Carrying out a running   | TPR Section 5.1.2                 |
| multiple–unit passenger trains              | brake test                   |                                   |
| TW3 Preparation and movement of             | 2.1 Locomotives running      | TPR Section 5.1.2                 |
| locomotive hauled trains (including HSTs,   | light or hauling trains      |                                   |
| push–pull, postal, parcels)                 | (Maximum speed of);          |                                   |
| 2.2 Maximum permitted                       | TPR Section 5.1.2            |                                   |
| speed of locomotive–                        |                              |                                   |
| hauled trains                               |                              |                                   |
| 2.3 Electric–traction speed                 | TPR Section 5.1.2            |                                   |
| restrictions                                |                              |                                   |
| 3.16 Carrying out a running                 | TPR Section 5.1.2            |                                   |
| brake test                                  |                              |                                   |
| Section 14.1 Working trains                 | Operational principles       |                                   |
| with locomotives at both                    |                              |                                   |
| ends, when this type of                     |                              |                                   |
| working is permitted                        |                              |                                   |
