|                                             |                                           |        |
|:--------------------------------------------|:------------------------------------------|:-------|
| Church Lane Junction                        |                                           |        |
| Up freight direct from Maritime FLT to Up   | Up train passes Church Lane Junction from | 7*#    |
| Fast/Up Slow                                | Redbridge                                 |        |
| Down freight from Down Fast to Redbridge    | Train from Down Fast towards Redbridge    | 4#     |
| Goods/Maritime FLT                          |                                           |        |
| Down freight from Down Slow to Redbridge    | Down train towards Redbridge              | 41⁄2 ^ |
| Goods                                       |                                           |        |
| Down freight from Down Slow to Maritime FLT | Down train towards Redbridge              | 61⁄2#  |
| Freight crossing to/from Millbrook FLT at   | Up train to Up Fast/Slow                  | 7      |
| Redbridge end                               |                                           |        |
| Up train passes from Redbridge via Up Main  | Down departure from Millbrook FLT         | 1      |
